Index,Section_ID,Word,Frequency
2860,89,transformer,2
2861,89,fluid,2
2862,89,Provide,1
2863,89,indoor,1
2864,89,volumes,1
2865,89,largest,1
2866,89,type,1
2867,89,Section,1
2868,89,see,1
2869,89,transformers,1
2870,89,recommendations,1
2871,89,containment,1
2872,89,accordance,1
2873,89,Size,1
2874,89,areas,1
2875,89,test,1
2876,89,production,1
2877,89,drainage,1
2878,89,emergency,1
2879,89,tested,1
2881,90,Where,1
2882,90,Approved,1
2883,90,transformer,1
2884,90,fluids,1
2885,90,present,1
2886,90,tested,1
2887,90,transformers,1
2888,90,provide,1
2889,90,fire,1
2890,90,protection,1
2891,90,accordance,1
2892,90,Data,1
2893,90,Sheet,1
2894,90,Ignitable,1
2895,90,Liquid,1
2896,90,Operations,1
2898,91,Fire,1
2899,91,Protection,1
2900,91,Outdoor,1
2901,91,Transformers,1
2903,92,distances,2
2904,92,recommended,2
2905,92,Location,1
2906,92,transformers,1
2907,92,casings,1
2908,92,transformer,1
2909,92,rupture,1
2910,92,overpressure,1
2911,92,due,1
2912,92,damage,1
2913,92,property,1
2914,92,surrounding,1
2915,92,protect,1
2916,92,may,1
2917,92,containment,1
2918,92,Alone,1
2919,92,Construction,1
2920,92,spill,1
2921,92,together,1
2922,92,implemented,1
2923,92,intended,1
2924,92,section,1
2925,92,features,1
2926,92,construction,1
2927,92,separation,1
2928,92,The,1
2929,92,bushings,1
2931,93,Exposure,1
2932,93,Protection,1
2933,93,Main,1
2934,93,Buildings,1
2936,94,5,15
2937,94,25,13
2938,94,50,10
2939,94,15,10
2940,94,Table,10
2941,94,X,10
2942,94,Y,10
2943,94,Z,10
2944,94,separation,9
2945,94,3,8
2946,94,transformer,8
2947,94,ft,8
2948,94,building,8
2949,94,barrier,7
2950,94,Building,5
2951,94,6,5
2952,94,Main,5
2953,94,horizontal,5
2954,94,dimensions,5
2955,94,Figure,5
2956,94,Wall,4
2957,94,file,4
2958,94,see,4
2959,94,containment,4
2960,94,vertical,4
2961,94,edge,4
2962,94,Fluid,4
2963,94,4,4
2964,94,extent,4
2965,94,view,4
2966,94,wall,4
2967,94,fire,4
2968,94,construction,4
2969,94,walls,4
2970,94,100,4
2971,94,Minimum,4
2972,94,38,4
2973,94,Approved,3
2974,94,protection,3
2975,94,main,3
2976,94,Exposed,3
2977,94,2,3
2978,94,Fig,3
2979,94,19,3
2980,94,exposed,3
2981,94,FM,3
2982,94,distance,3
2983,94,Separation,3
2984,94,inside,3
2985,94,minimum,3
2986,94,Containment,3
2987,94,spray,3
2988,94,refer,3
2989,94,noncombustible,3
2990,94,accordance,3
2991,94,A,3
2992,94,least,3
2993,94,At,3
2994,94,water,3
2995,94,fluid,3
2996,94,distances,3
2997,94,Dimension,2
2998,94,materials,2
2999,94,Materials,2
3000,94,Fire,2
3001,94,Appendix,2
3002,94,Extent,2
3003,94,500,2
3004,94,combustible,2
3005,94,Type,2
3006,94,Volume,2
3007,94,gal,2
3008,94,m³,2
3009,94,Noncombustible,2
3010,94,Combustible,2
3011,94,1,2
3012,94,parapet,2
3013,94,30,2
3014,94,For,2
3015,94,Firesafe,2
3016,94,buildings,2
3017,94,Section,2
3018,94,Protection,2
3019,94,Barrier,2
3020,94,Elevation,2
3021,94,Plan,2
3022,94,Transformer,2
3023,94,area,2
3024,94,Walls,2
3025,94,concrete,2
3026,94,Construction,2
3027,94,plus,2
3028,94,outdoor,2
3029,94,These,1
3030,94,starting,1
3031,94,respective,1
3032,94,Barriers,1
3033,94,dimension,1
3034,94,hr,1
3035,94,height,1
3036,94,whichever,1
3037,94,less,1
3038,94,definitions,1
3039,94,hour,1
3040,94,inch,1
3041,94,spill,1
3042,94,closest,1
3043,94,The,1
3044,94,5000,1
3045,94,Roof,1
3046,94,10000,1
3047,94,Use,1
3048,94,barriers,1
3049,94,Wall³,1
3050,94,See,1
3051,94,²,1
3052,94,Dimension¹,1
3053,94,Provide,1
3054,94,Exposure,1
3055,94,Sheet,1
3056,94,coverage,1
3057,94,following,1
3058,94,alternatives,1
3059,94,protect,1
3060,94,exterior,1
3061,94,exposure,1
3062,94,fires,1
3063,94,based,1
3064,94,type,1
3065,94,B,1
3066,94,block,1
3067,94,reinforced,1
3068,94,respectively,1
3069,94,shown,1
3070,94,installed,1
3071,94,Design,1
3072,94,Data,1
3073,94,blank,1
3074,94,transformers,1
3075,94,one,1
3076,94,also,1
3077,94,Horizontal,1
3078,94,Distance,1
3079,94,Wall¹,1
3080,94,¹,1
3081,94,Per,1
3082,94,Approval,1
3083,94,Listing,1
3084,94,Liquid,1
3085,94,liquid,1
3086,94,definition,1
3087,94,DS,1
3089,95,exposed,5
3090,95,roof,4
3091,95,7,3
3092,95,15,3
3093,95,Not,3
3094,95,Table,3
3095,95,5,3
3096,95,area,3
3097,95,W,2
3098,95,exposure,2
3099,95,edge,2
3100,95,containment,2
3101,95,Separation,2
3102,95,Where,2
3103,95,barrier,2
3104,95,Fig,2
3105,95,Fire,2
3106,95,Building,2
3107,95,Liquid,2
3108,95,ft,2
3109,95,Any,2
3110,95,25,2
3111,95,view,2
3112,95,distance,2
3113,95,hr,1
3114,95,m³,1
3115,95,Wall,1
3116,95,Based,1
3117,95,Barrier,1
3118,95,Water,1
3119,95,Spray,1
3120,95,Protection,1
3121,95,D,1
3122,95,Type,1
3123,95,Maximum,1
3124,95,Volume,1
3125,95,gal,1
3126,95,Height,1
3127,95,E,1
3128,95,C,1
3129,95,see,1
3130,95,transformer,1
3131,95,fluid,1
3132,95,1000,1
3133,95,alternatives,1
3134,95,per,1
3135,95,provided,1
3136,95,protection,1
3137,95,5000,1
3138,95,19,1
3139,95,Roof,1
3140,95,Noncombustible,1
3141,95,minimum,1
3142,95,Figure,1
3143,95,30,1
3144,95,inch,1
3145,95,parapet,1
3146,95,Exposed,1
3147,95,Main,1
3148,95,building,1
3149,95,noncombustible,1
3150,95,Containment,1
3151,95,Elevation,1
3152,95,3,1
3153,95,Plan,1
3154,95,Horizontal,1
3155,95,Exposure,1
3156,95,using,1
3157,95,heating,1
3158,95,radiant,1
3159,95,X,1
3160,95,excessive,1
3161,95,inside,1
3162,95,file,1
3163,95,extent,1
3164,95,Determination,1
3165,95,Transformer,1
3166,95,determine,1
3167,95,50,1
3169,96,A,2
3170,96,roof,2
3171,96,Class,2
3172,96,Provide,1
3173,96,7,1
3174,96,description,1
3175,96,Loss,1
3176,96,Foreseeable,1
3177,96,imum,1
3178,96,Max,1
3179,96,Sheet,1
3180,96,Data,1
3181,96,See,1
3182,96,per,1
3183,96,Table,1
3184,96,exposed,1
3185,96,determined,1
3186,96,section,1
3187,96,least,1
3188,96,resistance,1
3189,96,fire,1
3190,96,external,1
3191,96,rating,1
3192,96,installations,1
3194,97,Exposure,1
3195,97,Protection,1
3196,97,Transformers,1
3198,98,If,1
3199,98,transformers,1
3200,98,use,1
3201,98,Approved,1
3202,98,fluids,1
3203,98,locate,1
3204,98,transformer,1
3205,98,away,1
3206,98,walls,1
3207,98,adjoining,1
3208,98,buildings,1
3209,98,higher,1
3210,98,roofs,1
3211,98,accordance,1
3212,98,Section,1
3214,99,Class,2
3215,99,A,2
3216,99,roof,2
3217,99,If,1
3218,99,noncombustible,1
3219,99,installations,1
3220,99,description,1
3221,99,Loss,1
3222,99,Foreseeable,1
3223,99,Maximum,1
3224,99,Data,1
3225,99,See,1
3226,99,5,1
3227,99,Table,1
3228,99,construction,1
3229,99,transformer,1
3230,99,specified,1
3231,99,transformers,1
3232,99,distance,1
3233,99,horizontal,1
3234,99,least,1
3235,99,covering,1
3236,99,provide,1
3237,99,fluids,1
3238,99,Approved,1
3239,99,use,1
3240,99,Sheet,1
3242,100,fire,2
3243,100,transformers,2
3244,100,adjacent,1
3245,100,three,1
3246,100,following,1
3247,100,one,1
3248,100,accordance,1
3249,100,system,1
3250,100,spray,1
3251,100,water,1
3252,100,barrier,1
3253,100,separation,1
3254,100,provide,1
3255,100,Exposure,1
3256,100,Protection,1
3257,100,exposure,1
3258,100,equipment,1
3259,100,important,1
3260,100,protect,1
3261,100,To,1
3262,100,Equipment,1
3263,100,Other,1
3264,100,Transformers,1
3265,100,Outdoor,1
3266,100,alternatives,1
3268,101,Table,3
3269,101,8,3
3270,101,Transformer,3
3271,101,Approved,2
3272,101,FM,2
3273,101,19,2
3274,101,25,2
3275,101,Liquid,2
3276,101,5,2
3277,101,Distances,2
3278,101,38,2
3279,101,Fluid,2
3280,101,Distance,1
3281,101,Volume,1
3282,101,gal,1
3283,101,m³,1
3284,101,Provide,1
3285,101,ft,1
3286,101,Yes,1
3287,101,3,1
3288,101,10000,1
3289,101,500,1
3290,101,5000,1
3291,101,No,1
3292,101,Type,1
3293,101,separation,1
3294,101,refer,1
3295,101,distances,1
3296,101,exposed,1
3297,101,transformers,1
3298,101,critical,1
3299,101,equipment,1
3300,101,accordance,1
3301,101,closest,1
3302,101,Transformers,1
3303,101,edge,1
3304,101,containment,1
3305,101,Minimum,1
3306,101,Separation,1
3307,101,Between,1
3308,101,Adjacent,1
3309,101,50,1
3311,102,barriers,3
3312,102,ft,2
3313,102,transformers,2
3314,102,concrete,2
3315,102,6,2
3316,102,2,2
3317,102,Where,1
3318,102,radiators,1
3319,102,tap,1
3320,102,changer,1
3321,102,enclosures,1
3322,102,B,1
3323,102,Use,1
3324,102,block,1
3325,102,reinforced,1
3326,102,construction,1
3327,102,Hour,1
3328,102,preferred,1
3329,102,bushings,1
3330,102,rated,1
3331,102,fire,1
3332,102,barrier,1
3333,102,Transformer,1
3334,102,Containment,1
3335,102,file,1
3336,102,Fig,1
3337,102,Fire,1
3338,102,multiple,1
3339,102,vents,1
3340,102,electrical,1
3341,102,including,1
3342,102,Extend,1
3343,102,distances,1
3344,102,Table,1
3345,102,8,1
3346,102,met,1
3347,102,provide,1
3348,102,shown,1
3349,102,Figure,1
3350,102,follows,1
3351,102,A,1
3352,102,1,1
3353,102,fault,1
3354,102,vertically,1
3355,102,horizontally,1
3356,102,beyond,1
3357,102,transformer,1
3358,102,components,1
3359,102,could,1
3360,102,pressurized,1
3361,102,result,1
3362,102,separation,1
3363,102,outdoor,1
3365,103,For,1
3366,103,provided,1
3367,103,accordance,1
3368,103,transformer,1
3369,103,protection,1
3370,103,spray,1
3371,103,water,1
3372,103,install,1
3373,103,barriers,1
3374,103,installations,1
3375,103,met,1
3376,103,8,1
3377,103,Table,1
3378,103,transformers,1
3379,103,distances,1
3380,103,separation,1
3381,103,Section,1
3383,104,Spill,2
3384,104,Containment,1
3385,104,Emergency,1
3386,104,Drainage,1
3387,104,containment,1
3388,104,requirements,1
3389,104,environmental,1
3390,104,protection,1
3391,104,related,1
3392,104,regulations,1
3393,104,outside,1
3394,104,scope,1
3395,104,data,1
3396,104,sheet,1
3398,105,Provide,1
3399,105,outdoor,1
3400,105,fire,1
3401,105,storage,1
3402,105,equipment,1
3403,105,adjacent,1
3404,105,building,1
3405,105,main,1
3406,105,expose,1
3407,105,could,1
3408,105,fluid,1
3409,105,transformer,1
3410,105,release,1
3411,105,accidental,1
3412,105,containment,1
3413,105,spill,1
3414,105,transformers,1
3415,105,damage,1
3417,106,Design,1
3418,106,spill,1
3419,106,containment,1
3420,106,system,1
3421,106,accordance,1
3422,106,IEEE,1
3423,106,STD,1
3424,106,980,1
3425,106,Guide,1
3426,106,Containment,1
3427,106,Control,1
3428,106,Oil,1
3429,106,Spills,1
3430,106,Substations,1
3431,106,equivalent,1
3432,106,standard,1
3434,107,spray,3
3435,107,water,3
3436,107,drainage,2
3437,107,transformer,2
3438,107,system,2
3439,107,containment,2
3440,107,Where,1
3441,107,activating,1
3442,107,exposing,1
3443,107,operate,1
3444,107,simultaneously,1
3445,107,original,1
3446,107,accordance,1
3447,107,Provide,1
3448,107,systems,1
3449,107,Data,1
3450,107,Sheet,1
3451,107,Drainage,1
3452,107,Systems,1
3453,107,Flammable,1
3454,107,sides,1
3455,107,Size,1
3456,107,adjacent,1
3457,107,assuming,1
3458,107,flow,1
3459,107,plus,1
3460,107,gpm,1
3461,107,500,1
3462,107,hoses,1
3463,107,fire,1
3464,107,discharge,1
3465,107,least,1
3466,107,capacity,1
3467,107,provide,1
3468,107,provided,1
3469,107,protection,1
3470,107,Liquids,1
3472,108,Provide,1
3473,108,system,1
3474,108,removal,1
3475,108,rainwater,1
3476,108,containment,1
3477,108,area,1
3479,109,ft,2
3480,109,transformers,2
3481,109,gal,2
3482,109,m³,2
3483,109,Extend,1
3484,109,containment,1
3485,109,perimeter,1
3486,109,least,1
3487,109,5,1
3488,109,beyond,1
3489,109,components,1
3490,109,including,1
3491,109,external,1
3492,109,coolers,1
3493,109,8,1
3495,110,Active,1
3496,110,Protection,1
3497,110,Outdoor,1
3498,110,Transformers,1
3500,111,transformer,10
3501,111,piping,6
3502,111,spray,6
3503,111,water,5
3504,111,nozzles,4
3505,111,line,4
3506,111,nozzle,3
3507,111,system,3
3508,111,Nozzle,2
3509,111,7,2
3510,111,8,2
3511,111,Do,2
3512,111,file,2
3513,111,Fig,2
3514,111,shown,2
3515,111,arrangement,2
3516,111,using,2
3517,111,Sheet,2
3518,111,solid,2
3519,111,lower,2
3520,111,level,2
3521,111,dashed,2
3522,111,Both,2
3523,111,levels,2
3524,111,Systems,2
3525,111,distance,2
3526,111,Data,2
3527,111,transformers,2
3528,111,design,2
3529,111,12,1
3530,111,For,1
3531,111,multiple,1
3532,111,installations,1
3533,111,supply,1
3534,111,based,1
3535,111,simultaneous,1
3536,111,operation,1
3537,111,systems,1
3538,111,fire,1
3539,111,origin,1
3540,111,adjacent,1
3541,111,side,1
3542,111,density,1
3543,111,onto,1
3544,111,discharge,1
3545,111,Provide,1
3546,111,A,1
3547,111,ordinary,1
3548,111,capacity,1
3549,111,follows,1
3550,111,outdoor,1
3551,111,provided,1
3552,111,protection,1
3553,111,sprinkler,1
3554,111,exposure,1
3555,111,bushings,1
3556,111,let,1
3557,111,Water,1
3558,111,vents,1
3559,111,Spray,1
3560,111,Fixed,1
3561,111,accordance,1
3562,111,Installation,1
3563,111,Sprinkler,1
3564,111,B,1
3565,111,Refer,1
3566,111,Figures,1
3567,111,designed,1
3568,111,equipment,1
3569,111,typical,1
3570,111,areas,1
3571,111,layouts,1
3572,111,Locate,1
3573,111,components,1
3574,111,automatic,1
3575,111,except,1
3576,111,etc,1
3577,111,minimum,1
3578,111,18,1
3579,111,45,1
3580,111,cm,1
3581,111,surfaces,1
3582,111,locate,1
3583,111,top,1
3584,111,tank,1
3585,111,relief,1
3586,111,If,1
3588,112,per,5
3589,112,design,3
3590,112,E,2
3591,112,tables,2
3592,112,manufacturer,2
3593,112,area,2
3594,112,coverage,2
3595,112,application,2
3596,112,Data,2
3597,112,Sheet,2
3598,112,nozzles,2
3599,112,Water,2
3600,112,Section,2
3601,112,protection,2
3602,112,wall,2
3603,112,Systems,2
3604,112,spray,2
3605,112,distance,2
3606,112,adjacent,1
3607,112,level,1
3608,112,Spacing,1
3609,112,If,1
3610,112,accordance,1
3611,112,Axial,1
3612,112,equipment,1
3613,112,designed,1
3614,112,3,1
3615,112,Spray,1
3616,112,Fixed,1
3617,112,installed,1
3618,112,Installation,1
3619,112,levels,1
3620,112,provide,1
3621,112,ft,1
3622,112,8,1
3623,112,water,1
3624,112,provided,1
3625,112,building,1
3626,112,exposure,1
3627,112,follows,1
3628,112,A,1
3629,112,Provide,1
3630,112,density,1
3631,112,B,1
3632,112,10,1
3633,112,Determine,1
3634,112,demand,1
3635,112,Design,1
3636,112,direct,1
3637,112,impingement,1
3638,112,automatic,1
3639,112,rundown,1
3640,112,maximum,1
3641,112,Sprinkler,1
3643,113,hose,4
3644,113,stream,4
3645,113,gpm,2
3646,113,mineral,2
3647,113,1000,2
3648,113,transformers,2
3649,113,gal,2
3650,113,demand,2
3651,113,hour,2
3652,113,m³,2
3653,113,Adequate,2
3654,113,oil,2
3655,113,Approved,1
3656,113,B,1
3657,113,2,1
3658,113,500,1
3659,113,1900,1
3660,113,greater,1
3661,113,individual,1
3662,113,liquids,1
3663,113,Where,1
3664,113,FM,1
3665,113,holding,1
3666,113,950,1
3667,113,250,1
3668,113,1,1
3669,113,A,1
3670,113,follows,1
3671,113,allowance,1
3672,113,provide,1
3673,113,equipment,1
3674,113,buildings,1
3675,113,exposure,1
3676,113,present,1
3677,113,transformer,1
3679,114,Occupancy,1
3680,114,Adhere,1
3681,114,recommendations,1
3682,114,Section,1
3684,115,Human,1
3685,115,Factor,1
3686,115,Adhere,1
3687,115,recommendations,1
3688,115,Section,1
3690,116,Transformers,1
3691,116,Insulated,1
3692,116,Liquids,1
3693,116,Containing,1
3694,116,Polychlorinated,1
3695,116,Biphenyls,1
3696,116,PCBs,1
3698,117,manufacturing,2
3699,117,Replace,1
3700,117,transformers,1
3701,117,processing,1
3702,117,food,1
3703,117,pharmaceutical,1
3704,117,residential,1
3705,117,offices,1
3706,117,hospitals,1
3707,117,damage,1
3708,117,nonthermal,1
3709,117,susceptible,1
3710,117,locations,1
3711,117,PCBs,1
3712,117,ppm,1
3713,117,50,1
3714,117,amounts,1
3715,117,trace,1
3716,117,containing,1
3717,117,liquid,1
3718,117,insulating,1
3719,117,etc,1
3721,118,transformers,2
3722,118,Replace,1
3723,118,heavy,1
3724,118,perform,1
3725,118,company,1
3726,118,certified,1
3727,118,competent,1
3728,118,Use,1
3729,118,fluid,1
3730,118,fill,1
3731,118,flush,1
3732,118,Alternatively,1
3733,118,manufacturing,1
3734,118,shops,1
3735,118,machine,1
3736,118,damage,1
3737,118,nonthermal,1
3738,118,susceptible,1
3739,118,facilities,1
3740,118,commercial,1
3741,118,industrial,1
3742,118,ppm,1
3743,118,50,1
3744,118,containing,1
3745,118,work,1
3747,119,Every,1
3748,119,three,1
3749,119,years,1
3750,119,test,1
3751,119,transformers,1
3752,119,flushed,1
3753,119,refilled,1
3754,119,replacement,1
3755,119,liquid,1
3756,119,verify,1
3757,119,PCB,1
3758,119,concentrations,1
3759,119,50,1
3760,119,ppm,1
3762,120,Adhere,1
3763,120,following,1
3764,120,recommendations,1
3765,120,pending,1
3766,120,replacement,1
3767,120,transformers,1
3769,121,emergency,3
3770,121,PCB,3
3771,121,response,2
3772,121,handling,2
3773,121,office,2
3774,121,numbers,2
3775,121,Telephone,2
3776,121,Develop,1
3777,121,responsible,1
3778,121,local,1
3779,121,FM,1
3780,121,Global,1
3781,121,appropriate,1
3782,121,authorities,1
3783,121,United,1
3784,121,contamination,1
3785,121,companies,1
3786,121,States,1
3787,121,includes,1
3788,121,National,1
3789,121,Spill,1
3790,121,Response,1
3791,121,Center,1
3792,121,nearest,1
3793,121,clients,1
3794,121,personnel,1
3795,121,disposal,1
3796,121,written,1
3797,121,plan,1
3798,121,handle,1
3799,121,spill,1
3800,121,Include,1
3801,121,following,1
3802,121,information,1
3803,121,A,1
3804,121,Availability,1
3805,121,replacement,1
3806,121,power,1
3807,121,supply,1
3808,121,B,1
3809,121,critical,1
3810,121,facility,1
3811,121,staff,1
3812,121,EPA,1
3814,122,transformers,2
3815,122,leaks,2
3816,122,Perform,1
3817,122,monthly,1
3818,122,visual,1
3819,122,inspections,1
3820,122,including,1
3821,122,stored,1
3822,122,check,1
3823,122,Repair,1
3824,122,immediately,1
3826,123,drains,2
3827,123,Seal,1
3828,123,floor,1
3829,123,exposed,1
3830,123,PCB,1
3831,123,spill,1
3832,123,exception,1
3833,123,leading,1
3834,123,system,1
3835,123,fire,1
3836,123,protection,1
3837,123,purposes,1
3839,124,transformers,3
3840,124,A,3
3841,124,transformer,2
3842,124,following,2
3843,124,areas,2
3844,124,Do,1
3845,124,means,1
3846,124,one,1
3847,124,1,1
3848,124,barrier,1
3849,124,2,1
3850,124,15,1
3851,124,minimum,1
3852,124,combustible,1
3853,124,ft,1
3854,124,5,1
3855,124,separation,1
3856,124,distance,1
3857,124,free,1
3858,124,storage,1
3859,124,Isolate,1
3860,124,processes,1
3861,124,hazardous,1
3862,124,largest,1
3863,124,liquid,1
3864,124,contain,1
3865,124,sufficient,1
3866,124,bank,1
3867,124,around,1
3868,124,area,1
3869,124,curbed,1
3870,124,Provide,1
3871,124,facility,1
3872,124,open,1
3873,124,located,1
3874,124,combustibles,1
3876,125,Do,1
3877,125,following,1
3878,125,free,1
3879,125,room,1
3880,125,Keep,1
3881,125,outside,1
3882,125,directly,1
3883,125,air,1
3884,125,Exhaust,1
3885,125,B,1
3886,125,penetrations,1
3887,125,wall,1
3888,125,Seal,1
3889,125,rooms,1
3890,125,within,1
3891,125,located,1
3892,125,transformers,1
3893,125,combustibles,1
3895,126,drums,7
3896,126,PCB,4
3897,126,containing,3
3898,126,Take,2
3899,126,areas,2
3900,126,storage,2
3901,126,noncombustible,2
3902,126,following,2
3903,126,material,2
3904,126,drum,2
3905,126,larger,2
3906,126,within,2
3907,126,Provide,2
3908,126,spill,2
3909,126,volume,2
3910,126,moving,2
3911,126,precautions,2
3912,126,equipment,2
3913,126,transformers,2
3914,126,containers,2
3915,126,2,1
3916,126,high,1
3917,126,impervious,1
3918,126,cm,1
3919,126,6,1
3920,126,minimum,1
3921,126,occupancy,1
3922,126,curb,1
3923,126,construction,1
3924,126,floor,1
3925,126,rooms,1
3926,126,Store,1
3927,126,1,1
3928,126,Use,1
3929,126,Ensure,1
3930,126,4,1
3931,126,container,1
3932,126,curbed,1
3933,126,3,1
3934,126,area,1
3935,126,whichever,1
3936,126,room,1
3937,126,25,1
3938,126,largest,1
3939,126,drains,1
3940,126,buildings,1
3941,126,twice,1
3942,126,either,1
3943,126,contain,1
3944,126,sufficient,1
3945,126,around,1
3946,126,onsite,1
3947,126,dispose,1
3948,126,detached,1
3949,126,prepare,1
3950,126,empty,1
3951,126,materials,1
3952,126,sheeting,1
3953,126,plastic,1
3954,126,containment,1
3955,126,B,1
3956,126,plant,1
3957,126,liquid,1
3958,126,exposure,1
3959,126,minimize,1
3960,126,plan,1
3961,126,Develop,1
3962,126,A,1
3963,126,replacing,1
3964,126,Drain,1
3965,126,100,1
3966,126,locate,1
3967,126,main,1
3968,126,site,1
3969,126,stored,1
3970,126,If,1
3971,126,possible,1
3972,126,soon,1
3973,126,facility,1
3974,126,PCBs,1
3975,126,gal,1
3976,126,Remove,1
3977,126,two,1
3978,126,absorbent,1
3979,126,outer,1
3980,126,Pack,1
3981,126,m³,1
3982,126,curbing,1
3984,127,Use,1
3985,127,competent,1
3986,127,certified,1
3987,127,company,1
3988,127,perform,1
3989,127,work,1
3991,128,SUPPORT,1
3992,128,FOR,1
3993,128,RECOMMENDATIONS,1
3995,129,results,6
3996,129,temperature,5
3997,129,transformer,4
3998,129,test,4
3999,129,reference,4
4000,129,example,3
4001,129,tests,3
4002,129,good,2
4003,129,also,2
4004,129,neighboring,2
4005,129,evaluating,2
4006,129,comparing,2
4007,129,interpretation,2
4008,129,equipment,2
4009,129,would,2
4010,129,For,2
4011,129,The,2
4012,129,important,2
4013,129,obtained,2
4014,129,confirm,2
4015,129,make,2
4016,129,single,1
4017,129,rely,1
4018,129,decision,1
4019,129,Do,1
4020,129,manufacturer,1
4021,129,winding,1
4022,129,ideally,1
4023,129,taken,1
4024,129,rated,1
4025,129,indicative,1
4026,129,component,1
4027,129,provided,1
4028,129,movement,1
4029,129,Transformer,1
4030,129,However,1
4031,129,always,1
4032,129,top,1
4033,129,point,1
4034,129,banks,1
4035,129,radiator,1
4036,129,And,1
4037,129,bushing,1
4038,129,coolest,1
4039,129,bushings,1
4040,129,points,1
4041,129,use,1
4042,129,acceptable,1
4043,129,capacitance,1
4044,129,It,1
4045,129,available,1
4046,129,readily,1
4047,129,measurement,1
4048,129,diagnosis,1
4049,129,changes,1
4050,129,Better,1
4051,129,observing,1
4052,129,similar,1
4053,129,family,1
4054,129,information,1
4055,129,plate,1
4056,129,name,1
4057,129,past,1
4058,129,decisions,1
4059,129,large,1
4060,129,relied,1
4061,129,guidelines,1
4062,129,general,1
4063,129,section,1
4064,129,discussed,1
4065,129,limits,1
4066,129,Diagnostics,1
4067,129,trends,1
4068,129,Improved,1
4069,129,looking,1
4070,129,relevant,1
4071,129,used,1
4072,129,analysis,1
4073,129,response,1
4074,129,frequency,1
4075,129,Testing,1
4076,129,performed,1
4077,129,Complementary,1
4078,129,high,1
4079,129,unexpectedly,1
4080,129,measurements,1
4081,129,factor,1
4082,129,power,1
4083,129,checked,1
4084,129,screen,1
4085,129,oil,1
4086,129,tank,1
4088,130,Thermography,2
4089,130,Repair,2
4090,130,thermographic,2
4091,130,transformer,2
4092,130,General,2
4093,130,bushing,2
4094,130,Table,2
4095,130,9,2
4096,130,Scans,1
4097,130,Thermographic,1
4098,130,Evaluating,1
4099,130,Criteria,1
4100,130,provided,1
4101,130,Above,1
4102,130,scans,1
4103,130,evaluating,1
4104,130,criteria,1
4105,130,arrestors,1
4106,130,Temperature,1
4107,130,Continue,1
4108,130,Reference,1
4109,130,Action,1
4110,130,contamination,1
4111,130,monitor,1
4112,130,regular,1
4113,130,basis,1
4114,130,next,1
4115,130,convenient,1
4116,130,opportunity,1
4117,130,immediately,1
4118,130,Failure,1
4119,130,imminent,1
4120,130,shut,1
4121,130,equipment,1
4122,130,surge,1
4123,130,terminals,1
4124,130,Moisture,1
4125,130,flow,1
4126,130,camera,1
4127,130,online,1
4128,130,It,1
4129,130,used,1
4130,130,effectively,1
4131,130,detect,1
4132,130,following,1
4133,130,problems,1
4134,130,Low,1
4135,130,fluid,1
4136,130,level,1
4137,130,Blocked,1
4138,130,oil,1
4139,130,radiators,1
4140,130,performed,1
4141,130,Shut,1
4142,130,radiator,1
4143,130,banks,1
4144,130,Eddy,1
4145,130,current,1
4146,130,heating,1
4147,130,tank,1
4148,130,Overheating,1
4149,130,tap,1
4150,130,changer,1
4151,130,contacts,1
4152,130,Loose,1
4153,130,connections,1
4154,130,repair,1
4156,131,min,12
4157,131,kV,12
4158,131,ASTM,11
4159,131,sat,9
4160,131,max,9
4161,131,oil,8
4162,131,230,4
4163,131,mm,4
4164,131,limits,4
4165,131,30,4
4166,131,15,4
4167,131,Table,4
4168,131,gap,4
4169,131,Test,4
4170,131,The,3
4171,131,OEM,3
4172,131,also,3
4173,131,300,3
4174,131,8,3
4175,131,guidance,3
4176,131,IEEE,3
4177,131,Screen,3
4178,131,Per,3
4179,131,5,3
4180,131,More,2
4181,131,1,2
4182,131,69,2
4183,131,Class,2
4184,131,Voltage,2
4185,131,file,2
4186,131,Dielectric,2
4187,131,Fluid,2
4188,131,28,2
4189,131,2,2
4190,131,47,2
4191,131,Oil,2
4192,131,Water,2
4193,131,12,2
4194,131,maximum,2
4195,131,interfacial,2
4196,131,tension,2
4197,131,acidity,2
4198,131,deterioration,2
4199,131,50,2
4200,131,Content,2
4201,131,10A,2
4202,131,10B,2
4203,131,acceptance,2
4204,131,based,2
4205,131,performed,2
4206,131,screen,2
4207,131,determine,2
4208,131,tests,2
4209,131,parameters,2
4210,131,Included,2
4211,131,Tests,2
4212,131,Typically,2
4213,131,included,2
4214,131,transformer,2
4215,131,insulating,2
4216,131,processed,1
4217,131,needs,1
4218,131,determining,1
4219,131,neutralization,1
4220,131,criteria,1
4221,131,used,1
4222,131,usually,1
4223,131,number,1
4224,131,Mineral,1
4225,131,D445,1
4226,131,testing,1
4227,131,At,1
4228,131,Viscosity,1
4229,131,D92,1
4230,131,point,1
4231,131,Fire,1
4232,131,200,1
4233,131,350,1
4234,131,450,1
4235,131,D1533,1
4236,131,content,1
4237,131,replaced,1
4238,131,prone,1
4239,131,certain,1
4240,131,levels,1
4241,131,faults,1
4242,131,incipient,1
4243,131,may,1
4244,131,sections,1
4245,131,following,1
4246,131,described,1
4247,131,insulation,1
4248,131,paper,1
4249,131,Testing,1
4250,131,accelerate,1
